fecha,"IPC General histórico, variación mensual","IPC sin volátiles, variación mensual","Velocidad de expansión (porcentaje), referencia 2018",Tasa de desempleo mensual nacional INE (porcentaje),Precio del cobre refinado BML (dólares/libra),Precio del petróleo WTI (dólares/barril),"IPC Energía volátiles, variación mensual","Índice de producción industrial, minería, INE (base 2014=100)","Índice de producción industrial, manufacturera, INE (base 2014=100)"
2021-10-01,1.3,0.3,3.156484406,8.0766005069859,4.43549850312982,81.32,2.6017079671011,102.32457038298,110.18814007893
2021-11-01,0.5,0.7,2.876414506,7.527649055274,4.42959266987209,79.18,1.4217302113862,101.05891437107,111.67108179773
2021-12-01,0.8,0.7,2.185016105,7.1898934478904,4.33199219813118,71.53,0.027032197968,104.59595541431,111.55703365486
2022-01-01,1.2,1.2,1.413632301,7.271464819756,4.43432822280686,83.12,0.8117221055883,86.962200443924,104.5131274544
2022-02-01,0.3,0.7,0.017024455,7.4985219215408,4.50936677855393,91.74,1.616940444821,80.199490077508,100.03808579167
2022-03-01,1.9,1.5,-0.32153988,7.7978651688704,4.64374036106323,108.49,2.5866760466703,97.35598614602,121.19585506802
2022-04-01,1.4,1.1,-0.469905885,7.7474931765825,4.61903746711422,101.78,2.485069584854,86.477752332208,106.08261589953
2022-05-01,1.2,0.9,-0.087717036,7.8039797578749,4.24694275605552,109.6,1.5954567235148,98.344702658496,104.01091721925
2022-06-01,0.9,0.7,-0.720488906,7.8114737505625,4.09740088905017,114.59,1.6737218664213,94.254176093047,100.23120421081
2022-07-01,1.4,0.9,-1.205034945,7.9188115449306,3.41549033838338,99.85,3.855007008712,90.602125459726,100.23530116394
2022-08-01,1.2,0.9,-1.46682257,7.9293997650867,3.61107683933593,91.57,2.0158214566259,90.08383752138,103.52852228325
2022-09-01,0.9,1,-1.147898221,8.0400244066344,3.50843690465391,83.87,1.0420756124021,91.428636440321,98.961253119987
2022-10-01,0.5,0.1,0.093805798,7.9683805988207,3.45695817835435,87.26,0.5272232618797,102.74445300952,100.12553488316
2022-11-01,1,0.9,0.05960146,7.9488231355874,3.64236142610905,84.78,1.4084441384782,97.807913380912,102.95858482602
2022-12-01,0.3,0.3,0.009534306,7.8627488308129,3.79535063049986,76.52,-0.854743475473,106.57249311131,106.62052144315
